document_id,page,total_pages,status,reason,raw_chars,clean_chars,chunks_generated
resolucao_2306_CFM_2022,28,33,INDEXED,,2071,1986,4
resolucao_2306_CFM_2022,29,33,INDEXED,,1981,1716,3
resolucao_2306_CFM_2022,30,33,INDEXED,,2518,2462,4
resolucao_2306_CFM_2022,31,33,INDEXED,,2414,2228,5
resolucao_2306_CFM_2022,32,33,INDEXED,,3187,3014,3
resolucao_2306_CFM_2022,33,33,INDEXED,,3002,2870,3
resolucao_2314_CFM_2022,1,9,INDEXED,,2248,2082,2
resolucao_2314_CFM_2022,2,9,INDEXED,,2355,2335,2
resolucao_2314_CFM_2022,3,9,INDEXED,,2716,2687,4
resolucao_2314_CFM_2022,4,9,INDEXED,,2620,2604,3
resolucao_2314_CFM_2022,5,9,INDEXED,,2837,2823,4
resolucao_2314_CFM_2022,6,9,INDEXED,,2806,2799,4
resolucao_2314_CFM_2022,7,9,INDEXED,,2568,2431,3
resolucao_2314_CFM_2022,8,9,INDEXED,,3727,3680,4
resolucao_2314_CFM_2022,9,9,INDEXED,,3501,3370,4
resolucao_2336_CFM_2023,1,17,INDEXED,,3069,2674,3
resolucao_2336_CFM_2023,2,17,INDEXED,,2763,2403,3
resolucao_2336_CFM_2023,3,17,INDEXED,,2517,2149,3
resolucao_2336_CFM_2023,4,17,INDEXED,,2878,2510,4
resolucao_2336_CFM_2023,5,17,INDEXED,,2969,2596,3
resolucao_2336_CFM_2023,6,17,INDEXED,,3010,2698,3
resolucao_2336_CFM_2023,7,17,INDEXED,,2649,2254,3
resolucao_2336_CFM_2023,8,17,INDEXED,,3033,2718,3
resolucao_2336_CFM_2023,9,17,INDEXED,,2672,2253,3
resolucao_2336_CFM_2023,10,17,INDEXED,,2642,2293,2
resolucao_2336_CFM_2023,11,17,INDEXED,,2668,2308,2
resolucao_2336_CFM_2023,12,17,INDEXED,,2855,2419,3
resolucao_2336_CFM_2023,13,17,INDEXED,,3244,2877,3
resolucao_2336_CFM_2023,14,17,INDEXED,,3571,3203,4
resolucao_2336_CFM_2023,15,17,INDEXED,,3616,3263,4
resolucao_2336_CFM_2023,16,17,INDEXED,,3752,3404,4
resolucao_2336_CFM_2023,17,17,INDEXED,,871,492,1
resolucao_2424_CFM_2025,1,3,INDEXED,,2583,2041,2
resolucao_2424_CFM_2025,2,3,INDEXED,,1637,1327,2
resolucao_2424_CFM_2025,3,3,INDEXED,,2972,2614,3
resolucao_2454_CFM_2026,1,15,INDEXED,,2940,2510,3
resolucao_2454_CFM_2026,2,15,INDEXED,,3126,2866,3
resolucao_2454_CFM_2026,3,15,INDEXED,,3020,2754,4
resolucao_2454_CFM_2026,4,15,INDEXED,,2903,2580,4
resolucao_2454_CFM_2026,5,15,INDEXED,,2800,2442,5
resolucao_2454_CFM_2026,6,15,INDEXED,,1391,1125,1
resolucao_2454_CFM_2026,7,15,INDEXED,,3531,3147,3
resolucao_2454_CFM_2026,8,15,INDEXED,,3679,3315,4
resolucao_2454_CFM_2026,9,15,INDEXED,,1745,1454,2
resolucao_2454_CFM_2026,10,15,INDEXED,,3874,3502,4
resolucao_2454_CFM_2026,11,15,INDEXED,,3559,3180,4
resolucao_2454_CFM_2026,12,15,INDEXED,,1792,1512,2
resolucao_2454_CFM_2026,13,15,INDEXED,,3711,3413,3
resolucao_2454_CFM_2026,14,15,INDEXED,,3875,3617,4
resolucao_2454_CFM_2026,15,15,INDEXED,,608,343,1
resolucao_UFMG_01_2022,1,8,INDEXED,,2068,1655,2
resolucao_UFMG_01_2022,2,8,INDEXED,,2442,2103,4
resolucao_UFMG_01_2022,3,8,INDEXED,,3075,2750,5
resolucao_UFMG_01_2022,4,8,INDEXED,,2694,2344,3
resolucao_UFMG_01_2022,5,8,INDEXED,,3025,2735,3
resolucao_UFMG_01_2022,6,8,INDEXED,,2864,2587,4
resolucao_UFMG_01_2022,7,8,INDEXED,,2229,1761,2
resolucao_UFMG_01_2022,8,8,INDEXED,,957,749,1
transparency_ml_devices_FDA_2024,1,4,INDEXED,,3138,3015,3
transparency_ml_devices_FDA_2024,2,4,INDEXED,,3194,3082,4
transparency_ml_devices_FDA_2024,3,4,INDEXED,,3358,3187,3
transparency_ml_devices_FDA_2024,4,4,INDEXED,,3620,3040,3
